900.826625,904.739192,909.949268,913.851816,917.750071,921.644031,925.533698,929.419072,933.300152,937.176938,941.04943,944.917629,950.068549,953.926729,957.780616,961.630209,965.475508,969.316514,973.153226,976.985644,980.813769,984.6376,989.729363,993.543176,997.352695,1001.15792,1004.958852,1008.75549,1012.547834,1016.335885,1020.119642,1023.899105,1028.931711,1032.701156,1036.466307,1040.227165,1043.983729,1047.735999,1051.483976,1055.227659,1058.967048,1062.702144,1066.432946,1071.40067,1075.121453,1078.837943,1082.55014,1086.258042,1089.961651,1093.660967,1097.355988,1101.046716,1104.733151,1109.641718,1113.318133,1116.990256,1120.658084,1124.321619,1127.980861,1131.635808,1135.286462,1138.932822,1142.574889,1147.424299,1151.056347,1154.684102,1158.307563,1161.92673,1165.541603,1169.152183,1172.75847,1176.360462,1179.958161,1184.748414,1188.336095,1191.919482,1195.498575,1199.073374,1202.64388,1206.210092,1209.772011,1213.329636,1216.882967,1221.614063,1225.157376,1228.696395,1232.231121,1235.761552,1239.287691,1242.809535,1246.327086,1249.840343,1253.349307,1258.021246,1261.520191,1265.014842,1268.5052,1271.991264,1275.473035,1278.950512,1282.423695,1285.892584,1289.35718,1293.969962,1297.42454,1300.874824,1304.320814,1307.76251,1311.199913,1314.633022,1318.061837,1321.486359,1324.906587,1328.322522,1332.870422,1336.276338,1339.677961,1343.075289,1346.468324,1349.857066,1353.241514,1356.621668,1359.997528,1363.369095,1367.857839,1371.219387,1374.576642,1377.929603,1381.27827,1384.622644,1387.962724,1391.29851,1394.630003,1397.957202,1402.386789,1405.703969,1409.016856,1412.325449,1415.629749,1418.929755,1422.225467,1425.516886,1428.804011,1432.086843,1436.457272,1439.730085,1442.998604,1446.26283,1449.522762,1452.7784,1456.029745,1459.276796,1462.519553,1465.758017,1470.06929,1473.297735,1476.521886,1479.741744,1482.957309,1486.168579,1489.375556,1492.578239,1495.776629,1498.970725,1503.222841,1506.406918,1509.586702,1512.762192,1515.933389,1519.100292,1522.262901,1525.421217,1528.575239,1531.724967,1534.870402,1539.057636,1542.193052,1545.324174,1548.451003,1551.573538,1554.69178,1557.805728,1560.915382,1564.020743,1567.12181,1571.249887,1574.340935,1577.42769,1580.510151,1583.588318,1586.662192,1589.731772,1592.797059,1595.858052,1598.914751,1602.983671,1606.030352,1609.072739,1612.110833,1615.144632,1618.174138,1621.199351,1624.22027,1627.236895,1630.249227,1634.25899,1637.261303,1640.259322,1643.253048,1646.24248,1649.227618,1652.208463,1655.185014,1658.157272,1661.125236,1665.075842,1668.033787,1670.987439,1673.936797,1676.881861,1679.822632,1682.759109,1685.691293,1688.619182,1691.542779,1695.434228,1698.347805,1701.257089
3067.0,3582.0,3706.0,4389.0,4808.0,5483.0,6059.0,6886.0,7809.0,8970.0,9837.0,11224.0,13020.0,14562.0,16114.0,17887.0,19506.0,20984.0,22566.0,23139.0,24524.0,24989.0,24651.0,24865.0,24216.0,23566.0,22609.0,21754.0,21081.0,20020.0,19338.0,18404.0,18128.0,17369.0,17114.0,17139.0,16901.0,17041.0,17062.0,17515.0,17135.0,17566.0,17209.0,17834.0,17258.0,17387.0,17037.0,17054.0,16588.0,16236.0,15821.0,15248.0,14781.0,14124.0,13686.0,13054.0,12714.0,12302.0,11929.0,11821.0,11686.0,11593.0,11825.0,12107.0,12268.0,12620.0,12530.0,13118.0,12792.0,13301.0,13034.0,13571.0,13585.0,13190.0,13735.0,13239.0,13626.0,13002.0,13174.0,12822.0,12656.0,12264.0,12149.0,11744.0,11438.0,11394.0,11060.0,10831.0,10786.0,10572.0,10481.0,10600.0,10685.0,10842.0,11235.0,11399.0,11679.0,12205.0,12718.0,12731.0,13951.0,13962.0,14490.0,15560.0,15681.0,16351.0,16642.0,17139.0,17357.0,17659.0,17684.0,17852.0,17814.0,17817.0,17657.0,17327.0,16971.0,16836.0,15453.0,15123.0,13699.0,12611.0,11291.0,10673.0,9158.0,8825.0,7903.0,7210.0,6307.0,5334.0,4742.0,4146.0,4074.0,4251.0,4343.0,4480.0,4526.0,4461.0,4380.0,4680.0,4457.0,4969.0,4716.0,5277.0,5189.0,5630.0,5809.0,6040.0,6284.0,6404.0,6820.0,6543.0,7219.0,7442.0,7761.0,8081.0,8305.0,8437.0,8712.0,8772.0,9264.0,8883.0,9321.0,9573.0,9466.0,9772.0,9509.0,9758.0,9605.0,9696.0,9354.0,9482.0,9305.0,9206.0,9017.0,8625.0,8785.0,8383.0,8123.0,7956.0,7251.0,7651.0,6706.0,6740.0,6512.0,6056.0,5827.0,5740.0,5167.0,4754.0,5044.0,4143.0,4427.0,3710.0,3940.0,3422.0,3365.0,2908.0,2766.0,2612.0,2332.0,2175.0,2147.0,1937.0,1979.0,1541.0,1546.0,1586.0,1077.0,1147.0,1030.0,764.0,1004.0,484.0,861.0,562.0,498.0,662.0,486.0,768.0,192.0,593.0,284.0,325.0,193.0,222.0,153.0,245.0
3048.0,3490.0,3800.0,4319.0,4659.0,5379.0,6006.0,6754.0,7707.0,8933.0,9884.0,11151.0,12939.0,14478.0,16080.0,17736.0,19422.0,20827.0,22397.0,23333.0,24452.0,24857.0,24827.0,24699.0,24269.0,23615.0,22642.0,21785.0,21052.0,20080.0,19309.0,18473.0,18043.0,17337.0,16972.0,17084.0,16913.0,17118.0,17067.0,17483.0,17248.0,17518.0,17362.0,17733.0,17354.0,17293.0,16949.0,17015.0,16663.0,16233.0,15722.0,15180.0,14747.0,14071.0,13625.0,12959.0,12689.0,12287.0,12033.0,11913.0,11667.0,11620.0,11780.0,12107.0,12309.0,12603.0,12630.0,12995.0,12901.0,13277.0,13137.0,13551.0,13387.0,13293.0,13635.0,13274.0,13497.0,13164.0,13152.0,12733.0,12571.0,12197.0,11997.0,11736.0,11500.0,11415.0,11147.0,10842.0,10799.0,10555.0,10577.0,10677.0,10707.0,10895.0,11186.0,11345.0,11567.0,12085.0,12677.0,13051.0,13900.0,14087.0,14510.0,15509.0,15772.0,16379.0,16715.0,17049.0,17460.0,17654.0,17785.0,17930.0,17952.0,17873.0,17633.0,17245.0,16815.0,16652.0,15608.0,14964.0,13772.0,12551.0,11324.0,10512.0,9223.0,8728.0,7928.0,7227.0,6375.0,5272.0,4671.0,4039.0,4070.0,4220.0,4277.0,4460.0,4499.0,4438.0,4489.0,4721.0,4533.0,4938.0,4781.0,5225.0,5349.0,5519.0,5838.0,5904.0,6251.0,6479.0,6703.0,6675.0,6997.0,7511.0,7866.0,8096.0,8258.0,8426.0,8734.0,8837.0,9190.0,9143.0,9262.0,9518.0,9490.0,9683.0,9466.0,9672.0,9513.0,9629.0,9393.0,9379.0,9283.0,9214.0,9001.0,8659.0,8764.0,8408.0,8192.0,8021.0,7446.0,7495.0,6872.0,6629.0,6507.0,6071.0,5694.0,5635.0,5251.0,4852.0,4933.0,4387.0,4400.0,3973.0,3890.0,3448.0,3378.0,3018.0,2849.0,2588.0,2336.0,2297.0,2120.0,1815.0,1971.0,1569.0,1458.0,1479.0,1051.0,981.0,1013.0,841.0,945.0,672.0,766.0,577.0,478.0,609.0,568.0,670.0,376.0,600.0,380.0,301.0,151.0,162.0,87.0,201.0
3252.0,3335.0,4204.0,4265.0,4728.0,5311.0,5993.0,6776.0,7603.0,8673.0,9968.0,11104.0,12960.0,14424.0,16076.0,17763.0,19439.0,20880.0,22241.0,23728.0,24215.0,24668.0,25101.0,24526.0,24271.0,23554.0,22849.0,21902.0,20947.0,20142.0,19213.0,18655.0,17771.0,17397.0,17120.0,16909.0,17061.0,16992.0,17076.0,17160.0,17480.0,17338.0,17810.0,17514.0,17686.0,17247.0,17218.0,16761.0,16740.0,16201.0,15697.0,15262.0,14687.0,14132.0,13489.0,13038.0,12652.0,12270.0,12023.0,11821.0,11572.0,11775.0,11610.0,12014.0,12402.0,12491.0,12761.0,12734.0,13140.0,13067.0,13390.0,13218.0,13189.0,13713.0,13338.0,13496.0,13231.0,13421.0,12928.0,12735.0,12558.0,12354.0,12040.0,11757.0,11546.0,11284.0,11139.0,10966.0,10700.0,10567.0,10683.0,10627.0,10704.0,10892.0,11060.0,11400.0,11714.0,12116.0,12576.0,13533.0,13570.0,14384.0,14850.0,15291.0,16053.0,16360.0,16809.0,16985.0,17460.0,17611.0,17901.0,17969.0,17991.0,17884.0,17564.0,17254.0,16871.0,16248.0,15917.0,14766.0,13794.0,12417.0,11628.0,10271.0,9489.0,8500.0,7950.0,7166.0,6384.0,5394.0,4582.0,4009.0,4111.0,4092.0,4183.0,4481.0,4465.0,4340.0,4563.0,4514.0,4727.0,4639.0,5001.0,4973.0,5522.0,5478.0,5760.0,5956.0,6191.0,6563.0,6461.0,6948.0,6929.0,7488.0,7984.0,8041.0,8259.0,8547.0,8749.0,9042.0,8994.0,9567.0,9313.0,9317.0,9696.0,9518.0,9697.0,9543.0,9628.0,9441.0,9622.0,9314.0,9376.0,9200.0,8896.0,8828.0,8463.0,8375.0,8180.0,7903.0,7825.0,7103.0,7265.0,6660.0,6507.0,6106.0,5822.0,5395.0,5459.0,5165.0,4661.0,4882.0,4197.0,4285.0,3686.0,3466.0,3224.0,3151.0,2838.0,2620.0,2462.0,2384.0,2039.0,1804.0,1685.0,1614.0,1383.0,1249.0,1202.0,1104.0,949.0,995.0,802.0,975.0,580.0,660.0,693.0,527.0,571.0,306.0,671.0,364.0,345.0,215.0,116.0,123.0,195.0,70.0
2995.0,3715.0,3819.0,4330.0,4851.0,5438.0,6108.0,6815.0,8058.0,8708.0,10110.0,11083.0,12977.0,14522.0,16298.0,17838.0,19518.0,21165.0,22626.0,23456.0,24470.0,24914.0,24950.0,24663.0,24329.0,23628.0,22683.0,21891.0,21020.0,20109.0,19453.0,18524.0,17961.0,17530.0,17052.0,17237.0,17015.0,16935.0,17131.0,17294.0,17384.0,17422.0,17525.0,17740.0,17532.0,17562.0,17091.0,17146.0,16605.0,16232.0,15699.0,15322.0,14985.0,14326.0,13807.0,13396.0,12756.0,12401.0,12066.0,11856.0,11996.0,11564.0,12073.0,12165.0,12373.0,12591.0,12653.0,13057.0,12886.0,13204.0,13186.0,13306.0,13658.0,13455.0,13708.0,13434.0,13731.0,13213.0,12904.0,13057.0,12552.0,12362.0,12178.0,11920.0,11613.0,11423.0,11167.0,10929.0,10581.0,10648.0,10596.0,10600.0,10590.0,10750.0,11013.0,11412.0,11886.0,12270.0,12872.0,13115.0,13620.0,14250.0,14724.0,15644.0,15820.0,16278.0,16735.0,17152.0,17387.0,17645.0,17762.0,17973.0,17902.0,17816.0,17584.0,17465.0,16999.0,16698.0,15641.0,14880.0,13594.0,12847.0,11357.0,10789.0,9257.0,8853.0,7999.0,7237.0,6352.0,5505.0,4532.0,4360.0,4142.0,4070.0,4533.0,4456.0,4229.0,4314.0,4399.0,4492.0,4514.0,4663.0,4891.0,4956.0,5409.0,5411.0,6032.0,6200.0,6452.0,6513.0,6626.0,6814.0,6938.0,7399.0,7769.0,8062.0,8377.0,8584.0,8798.0,8814.0,9344.0,9105.0,9214.0,9705.0,9481.0,9775.0,9728.0,9861.0,9558.0,9700.0,9467.0,9566.0,9436.0,9235.0,9202.0,8698.0,8782.0,8424.0,8087.0,7791.0,7462.0,7414.0,7005.0,6854.0,6586.0,6249.0,5765.0,5872.0,5286.0,4849.0,4910.0,4261.0,4339.0,3906.0,3679.0,3544.0,3336.0,2975.0,2695.0,2549.0,2358.0,2197.0,2108.0,1938.0,1643.0,1666.0,1384.0,1306.0,1305.0,989.0,1141.0,945.0,1009.0,688.0,482.0,764.0,646.0,744.0,623.0,814.0,355.0,511.0,362.0,207.0,219.0,256.0,132.0,446.0
3008.0,3687.0,3782.0,4480.0,5035.0,5387.0,6270.0,6866.0,8085.0,8821.0,10186.0,11194.0,13162.0,14674.0,16433.0,18148.0,19628.0,21188.0,22598.0,23580.0,24421.0,24894.0,25252.0,24827.0,24246.0,23596.0,22840.0,21978.0,20953.0,20210.0,19337.0,18584.0,17832.0,17837.0,17186.0,17262.0,17124.0,16931.0,17339.0,17108.0,17609.0,17500.0,17589.0,17600.0,17703.0,17810.0,17168.0,17109.0,16676.0,16316.0,15885.0,15465.0,15058.0,14371.0,13871.0,13525.0,12690.0,12346.0,12015.0,11809.0,12089.0,11627.0,12061.0,12138.0,12317.0,12449.0,12624.0,12820.0,13045.0,13104.0,13309.0,13258.0,13678.0,13513.0,13528.0,13404.0,13474.0,13287.0,12956.0,13216.0,12584.0,12467.0,12212.0,11974.0,11622.0,11300.0,11137.0,11036.0,10699.0,10826.0,10610.0,10545.0,10684.0,10836.0,11096.0,11539.0,11888.0,12272.0,12791.0,13223.0,13587.0,14473.0,14751.0,15567.0,15980.0,16382.0,16936.0,17185.0,17299.0,17706.0,17912.0,17855.0,17952.0,17867.0,17748.0,17617.0,17139.0,16434.0,15866.0,14796.0,13614.0,12953.0,11368.0,10704.0,9370.0,8729.0,7928.0,7128.0,6262.0,5703.0,4442.0,4541.0,4282.0,4170.0,4657.0,4453.0,4355.0,4441.0,4312.0,4361.0,4612.0,4658.0,4993.0,4953.0,5594.0,5583.0,6040.0,6141.0,6340.0,6411.0,6503.0,7090.0,6991.0,7337.0,7823.0,8105.0,8341.0,8487.0,8649.0,8874.0,9246.0,9181.0,9313.0,9719.0,9562.0,9787.0,9782.0,9731.0,9650.0,9781.0,9540.0,9541.0,9366.0,9114.0,9180.0,8703.0,8540.0,8365.0,8083.0,7779.0,7663.0,7275.0,7329.0,7019.0,6550.0,6140.0,5822.0,5745.0,5260.0,4983.0,4708.0,4529.0,4215.0,4004.0,3732.0,3392.0,3156.0,3029.0,2776.0,2711.0,2478.0,2284.0,2117.0,2068.0,1576.0,1810.0,1431.0,1154.0,1600.0,920.0,1066.0,868.0,753.0,880.0,588.0,857.0,703.0,581.0,583.0,581.0,411.0,328.0,380.0,305.0,344.0,302.0,35.0,268.0
2989.0,3731.0,3831.0,4319.0,4787.0,5407.0,6102.0,6801.0,7999.0,8747.0,10065.0,11089.0,12968.0,14502.0,16263.0,17864.0,19571.0,21116.0,22691.0,23498.0,24578.0,25006.0,24953.0,24714.0,24409.0,23699.0,22722.0,21942.0,21124.0,20144.0,19478.0,18575.0,18105.0,17524.0,17040.0,17265.0,17053.0,17039.0,17149.0,17455.0,17398.0,17536.0,17546.0,17819.0,17500.0,17558.0,17067.0,17187.0,16681.0,16246.0,15684.0,15279.0,14961.0,14305.0,13721.0,13277.0,12760.0,12432.0,12096.0,11890.0,11937.0,11629.0,12039.0,12184.0,12372.0,12647.0,12688.0,13117.0,12902.0,13304.0,13198.0,13453.0,13615.0,13412.0,13754.0,13438.0,13740.0,13213.0,12967.0,13006.0,12557.0,12321.0,12160.0,11893.0,11598.0,11458.0,11189.0,10936.0,10657.0,10651.0,10647.0,10665.0,10674.0,10793.0,11096.0,11396.0,11800.0,12185.0,12844.0,13127.0,13753.0,14196.0,14707.0,15681.0,15839.0,16356.0,16735.0,17155.0,17443.0,17654.0,17760.0,18037.0,17983.0,17860.0,17604.0,17410.0,16969.0,16803.0,15641.0,14930.0,13669.0,12788.0,11349.0,10772.0,9256.0,8880.0,8021.0,7257.0,6361.0,5433.0,4569.0,4289.0,4147.0,4072.0,4471.0,4474.0,4302.0,4339.0,4373.0,4595.0,4509.0,4772.0,4841.0,5005.0,5362.0,5390.0,6009.0,6131.0,6464.0,6491.0,6697.0,6762.0,6926.0,7432.0,7829.0,8074.0,8416.0,8553.0,8830.0,8788.0,9357.0,9114.0,9269.0,9738.0,9487.0,9769.0,9669.0,9850.0,9495.0,9720.0,9475.0,9581.0,9438.0,9301.0,9191.0,8712.0,8887.0,8467.0,8121.0,7880.0,7414.0,7482.0,6922.0,6809.0,6554.0,6246.0,5763.0,5874.0,5243.0,4833.0,4956.0,4315.0,4389.0,3901.0,3764.0,3525.0,3386.0,2993.0,2717.0,2554.0,2344.0,2158.0,2098.0,1925.0,1745.0,1647.0,1397.0,1343.0,1245.0,962.0,1147.0,942.0,1042.0,657.0,548.0,724.0,571.0,707.0,590.0,807.0,324.0,558.0,383.0,207.0,185.0,238.0,91.0,422.0
3021.0,3669.0,3877.0,4259.0,4715.0,5379.0,6069.0,6747.0,7946.0,8727.0,10020.0,11096.0,12944.0,14481.0,16188.0,17826.0,19505.0,21042.0,22604.0,23482.0,24530.0,24924.0,24900.0,24656.0,24383.0,23647.0,22698.0,21881.0,21127.0,20095.0,19438.0,18543.0,18072.0,17464.0,16998.0,17221.0,16989.0,17049.0,17115.0,17445.0,17325.0,17500.0,17540.0,17791.0,17457.0,17418.0,17083.0,17137.0,16687.0,16230.0,15661.0,15250.0,14898.0,14227.0,13662.0,13222.0,12779.0,12428.0,12058.0,11920.0,11851.0,11609.0,11947.0,12144.0,12388.0,12646.0,12681.0,13121.0,12935.0,13271.0,13170.0,13437.0,13570.0,13414.0,13711.0,13419.0,13680.0,13199.0,12958.0,12916.0,12538.0,12269.0,12119.0,11853.0,11593.0,11447.0,11139.0,10934.0,10685.0,10596.0,10662.0,10667.0,10678.0,10825.0,11103.0,11397.0,11735.0,12142.0,12805.0,13140.0,13792.0,14200.0,14685.0,15636.0,15824.0,16346.0,16655.0,17127.0,17461.0,17641.0,17761.0,18029.0,17984.0,17876.0,17604.0,17338.0,16887.0,16749.0,15616.0,14930.0,13681.0,12733.0,11370.0,10714.0,9242.0,8835.0,8041.0,7263.0,6345.0,5389.0,4566.0,4169.0,4105.0,4090.0,4406.0,4493.0,4345.0,4305.0,4427.0,4664.0,4497.0,4784.0,4841.0,5053.0,5332.0,5399.0,5977.0,6101.0,6386.0,6485.0,6695.0,6713.0,6951.0,7474.0,7826.0,8041.0,8409.0,8606.0,8841.0,8788.0,9324.0,9146.0,9240.0,9659.0,9486.0,9756.0,9643.0,9788.0,9482.0,9678.0,9448.0,9523.0,9412.0,9325.0,9135.0,8716.0,8875.0,8433.0,8142.0,7904.0,7431.0,7483.0,6902.0,6723.0,6562.0,6226.0,5736.0,5783.0,5262.0,4867.0,4970.0,4345.0,4420.0,3942.0,3798.0,3522.0,3409.0,3008.0,2754.0,2554.0,2331.0,2188.0,2114.0,1840.0,1806.0,1609.0,1418.0,1400.0,1143.0,978.0,1087.0,943.0,1048.0,666.0,582.0,685.0,592.0,706.0,571.0,758.0,336.0,588.0,372.0,181.0,146.0,206.0,124.0,412.0
3098.0,3468.0,3869.0,4360.0,4717.0,5387.0,6062.0,6778.0,7682.0,8979.0,9911.0,11242.0,12979.0,14570.0,16079.0,17853.0,19487.0,20851.0,22442.0,23417.0,24487.0,24891.0,24884.0,24768.0,24266.0,23663.0,22733.0,21818.0,21080.0,20149.0,19308.0,18506.0,18063.0,17408.0,17012.0,17080.0,17001.0,17188.0,17107.0,17490.0,17270.0,17544.0,17387.0,17783.0,17412.0,17334.0,17016.0,17017.0,16694.0,16251.0,15752.0,15240.0,14766.0,14052.0,13666.0,12935.0,12734.0,12341.0,12019.0,11950.0,11650.0,11662.0,11736.0,12086.0,12321.0,12621.0,12592.0,12998.0,12955.0,13293.0,13184.0,13593.0,13381.0,13307.0,13643.0,13290.0,13460.0,13189.0,13182.0,12723.0,12605.0,12258.0,12056.0,11777.0,11534.0,11389.0,11162.0,10899.0,10869.0,10559.0,10632.0,10700.0,10761.0,10937.0,11241.0,11393.0,11588.0,12086.0,12640.0,13098.0,13916.0,14106.0,14503.0,15544.0,15789.0,16433.0,16775.0,17128.0,17474.0,17741.0,17805.0,17964.0,17944.0,17908.0,17710.0,17261.0,16842.0,16629.0,15633.0,14981.0,13805.0,12525.0,11353.0,10495.0,9258.0,8696.0,7959.0,7216.0,6415.0,5278.0,4716.0,3998.0,4105.0,4249.0,4279.0,4478.0,4560.0,4504.0,4523.0,4719.0,4563.0,4917.0,4803.0,5278.0,5352.0,5597.0,5803.0,5894.0,6204.0,6476.0,6721.0,6732.0,7061.0,7505.0,7931.0,8138.0,8261.0,8425.0,8745.0,8901.0,9208.0,9173.0,9312.0,9507.0,9529.0,9698.0,9481.0,9655.0,9563.0,9619.0,9385.0,9323.0,9274.0,9208.0,8946.0,8693.0,8721.0,8445.0,8211.0,8066.0,7461.0,7516.0,6927.0,6626.0,6473.0,6023.0,5717.0,5557.0,5237.0,4909.0,4971.0,4453.0,4419.0,3993.0,3954.0,3369.0,3366.0,3082.0,2896.0,2586.0,2378.0,2310.0,2111.0,1840.0,1969.0,1539.0,1505.0,1480.0,1089.0,981.0,979.0,843.0,922.0,684.0,823.0,562.0,490.0,496.0,520.0,599.0,395.0,573.0,330.0,329.0,193.0,112.0,83.0,159.0
3035.0,3521.0,3806.0,4490.0,5067.0,5341.0,6222.0,6876.0,7853.0,8916.0,10117.0,11204.0,13138.0,14503.0,16267.0,18018.0,19533.0,20984.0,22369.0,23481.0,24325.0,24752.0,25051.0,24752.0,24070.0,23488.0,22763.0,21841.0,20765.0,20155.0,19125.0,18473.0,17736.0,17704.0,17084.0,17086.0,17030.0,16982.0,17241.0,17025.0,17432.0,17480.0,17471.0,17423.0,17619.0,17681.0,17064.0,16918.0,16575.0,16168.0,15931.0,15379.0,14820.0,14197.0,13756.0,13314.0,12581.0,12153.0,11913.0,11712.0,11899.0,11616.0,11843.0,12010.0,12215.0,12420.0,12524.0,12754.0,13015.0,13078.0,13223.0,13280.0,13544.0,13440.0,13415.0,13347.0,13280.0,13209.0,13009.0,12979.0,12578.0,12376.0,12184.0,11830.0,11543.0,11128.0,11062.0,11022.0,10750.0,10764.0,10508.0,10469.0,10742.0,10926.0,11043.0,11518.0,11801.0,12202.0,12587.0,13105.0,13583.0,14374.0,14714.0,15448.0,15928.0,16370.0,16886.0,17083.0,17247.0,17725.0,17855.0,17757.0,17854.0,17830.0,17741.0,17552.0,17060.0,16291.0,15800.0,14845.0,13648.0,12869.0,11377.0,10498.0,9311.0,8534.0,7872.0,7098.0,6254.0,5579.0,4461.0,4412.0,4243.0,4293.0,4505.0,4468.0,4470.0,4519.0,4349.0,4449.0,4643.0,4749.0,5044.0,5052.0,5562.0,5665.0,5877.0,6041.0,6268.0,6356.0,6529.0,7018.0,7028.0,7345.0,7785.0,8143.0,8265.0,8393.0,8554.0,8916.0,9095.0,9226.0,9352.0,9558.0,9588.0,9699.0,9748.0,9523.0,9616.0,9706.0,9520.0,9438.0,9215.0,9085.0,9055.0,8736.0,8345.0,8281.0,8156.0,7847.0,7655.0,7222.0,7304.0,6972.0,6499.0,6067.0,5834.0,5566.0,5268.0,5028.0,4742.0,4656.0,4178.0,3986.0,3814.0,3287.0,3127.0,3070.0,2815.0,2808.0,2492.0,2308.0,2087.0,1991.0,1698.0,1834.0,1459.0,1198.0,1448.0,942.0,1021.0,858.0,683.0,869.0,697.0,761.0,629.0,535.0,498.0,415.0,392.0,254.0,376.0,382.0,377.0,296.0,142.0,65.0
